resource_key,resource_key_strategy,model_key,local_code,upstream_code,variant,costume_key,family,character_name_zh,character_name_ja,band,row_kind,is_current_pool,is_covered_candidate,is_union_reference,gist_selection_proxy_bucket,gist_selection_proxy_score,gist_content_safety_hint,bestdori_available_servers,bestdori_preferred_server,tagger_visual_evidence_status,tagger_visual_evidence_count,tagger_visual_evidence_primary_url,tagger_visual_evidence_primary_sha256,download_status,conversion_status,validate_status,render_status,render_complete_person_decision,render_complete_person_reason,render_nonblank_ratio,render_bounds_width,render_bounds_height,render_bounds_inside_ratio,render_image_sha256_primary,render_image_sha256_desktop,render_image_sha256_mobile,tagger_model_id,tagger_model_revision,rating_signal_source,rating_score_general,rating_score_sensitive,rating_score_questionable,rating_score_explicit,rating_predicted_label,rating_confidence,rating_margin,llm_review_status,llm_review_reason,needs_llm_review,llm_review_label,needs_human_review,human_review_label,final_content_rating,content_policy_decision,eligible_for_default_pool,eligible_for_sensitive_easter_egg_pool,exclusion_reason,evidence_refs
bangdream_013_live_event_265_sr,local_code_variant,013_live_event_265_sr,013,013,live_event_265_sr,013_live_event_265_sr,live_event,北泽育美,北沢 はぐみ,"Hello, Happy World!",covered_candidate,False,True,True,C,68,manual_review_required,"[""jp"", ""cn"", ""en"", ""tw""]",jp,ready,2,https://bestdori.com/assets/jp/live2d/chara/013_live_event_265_sr_rip/texture_00.png,6b18b72f57c2054a98d9e66997ab763be596ba25b652bab6b8c0f2b687b7bb9f,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.49354293942451477,0.5715544819831848,0.0006015956168994308,0.0001346077915513888,sensitive,0.5715544819831848,0.07801154255867004,completed,low_confidence_direct_rating threshold=0.20,False,unknown,True,,unknown,pending,False,False,LLM review inconclusive: label=unknown confidence=0.54,"[""raw-gist-candidate-1345"", ""llm-review-bangdream_013_live_event_265_sr""]"
bangdream_013_live_event_275_ssr,local_code_variant,013_live_event_275_ssr,013,013,live_event_275_ssr,013_live_event_275_ssr,live_event,北泽育美,北沢 はぐみ,"Hello, Happy World!",covered_candidate,False,True,True,B,71,manual_review_required,"[""jp"", ""cn"", ""en"", ""tw""]",jp,ready,2,https://bestdori.com/assets/jp/live2d/chara/013_live_event_275_ssr_rip/texture_00.png,0852e8f8ac39944eede62bcb7472ce8faf6cf4cc4ba7be7691f727e38575823c,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.1642543375492096,0.8798326849937439,0.0006046041962690651,0.00014181429287418723,sensitive,0.8798326849937439,0.7155783474445343,not_required,tagger_confident,False,,False,,sensitive,allow_sensitive_easter_egg,False,True,,"[""raw-gist-candidate-1346""]"
bangdream_013_live_event_281_sr,local_code_variant,013_live_event_281_sr,013,013,live_event_281_sr,013_live_event_281_sr,live_event,北泽育美,北沢 はぐみ,"Hello, Happy World!",covered_candidate,False,True,True,C,68,manual_review_required,"[""jp"", ""cn"", ""en"", ""tw""]",jp,ready,2,https://bestdori.com/assets/jp/live2d/chara/013_general_rip/texture_00.png,9875eeced071f62d5e564fb098a1cad4ac6c96540d81731d68ac5789a05e5046,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.7504165768623352,0.29179319739341736,0.00035493678296916187,0.0001004654768621549,general,0.7504165768623352,0.45862337946891785,not_required,tagger_confident,False,,False,,general,allow_default,True,False,,"[""raw-gist-candidate-1348""]"
bangdream_013_live_event_283_r,local_code_variant,013_live_event_283_r,013,013,live_event_283_r,013_live_event_283_r,live_event,北泽育美,北沢 はぐみ,"Hello, Happy World!",covered_candidate,False,True,True,C,65,manual_review_required,"[""jp"", ""cn"", ""en"", ""tw""]",jp,ready,2,https://bestdori.com/assets/jp/live2d/chara/013_general_rip/texture_00.png,9875eeced071f62d5e564fb098a1cad4ac6c96540d81731d68ac5789a05e5046,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.7504165768623352,0.29179319739341736,0.00035493678296916187,0.0001004654768621549,general,0.7504165768623352,0.45862337946891785,not_required,tagger_confident,False,,False,,general,allow_default,True,False,,"[""raw-gist-candidate-1349""]"
bangdream_013_live_event_289_sr,local_code_variant,013_live_event_289_sr,013,013,live_event_289_sr,013_live_event_289_sr,live_event,北泽育美,北沢 はぐみ,"Hello, Happy World!",covered_candidate,False,True,True,C,68,manual_review_required,"[""jp"", ""cn"", ""en"", ""tw""]",jp,ready,2,https://bestdori.com/assets/jp/live2d/chara/013_live_event_289_sr_rip/texture_00.png,750ee408d30ed1fcb8f1d7f1d2db1191eab463ba5b0074178cbbd705c284fe6c,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.11456362158060074,0.8891973495483398,0.0005849709850735962,0.00015101169992703944,sensitive,0.8891973495483398,0.7746337279677391,not_required,tagger_confident,False,,False,,sensitive,allow_sensitive_easter_egg,False,True,,"[""raw-gist-candidate-1350""]"
bangdream_013_live_event_28_sr,local_code_variant,013_live_event_28_sr,013,013,live_event_28_sr,013_live_event_28_sr,live_event,北泽育美,北沢 はぐみ,"Hello, Happy World!",covered_candidate,False,True,True,C,69,manual_review_required,"[""jp"", ""cn"", ""en"", ""kr"", ""tw""]",jp,ready,1,https://bestdori.com/assets/jp/live2d/chara/013_live_event_28_sr_rip/texture_00.png,58f634b52785d837cbe4b5d4c26724a79465ef984edd9cf3ac04d70d0553f24a,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.8360224962234497,0.18082791566848755,0.000674372655339539,0.00013062548532616347,general,0.8360224962234497,0.6551945805549622,not_required,tagger_confident,False,,False,,general,allow_default,True,False,,"[""raw-gist-candidate-1347""]"
bangdream_013_live_event_292_ssr,local_code_variant,013_live_event_292_ssr,013,013,live_event_292_ssr,013_live_event_292_ssr,live_event,北泽育美,北沢 はぐみ,"Hello, Happy World!",covered_candidate,False,True,True,B,71,manual_review_required,"[""jp"", ""cn"", ""en"", ""tw""]",jp,ready,2,https://bestdori.com/assets/jp/live2d/chara/013_general_rip/texture_00.png,9875eeced071f62d5e564fb098a1cad4ac6c96540d81731d68ac5789a05e5046,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.7504165768623352,0.29179319739341736,0.00035493678296916187,0.0001004654768621549,general,0.7504165768623352,0.45862337946891785,not_required,tagger_confident,False,,False,,general,allow_default,True,False,,"[""raw-gist-candidate-1351""]"
bangdream_013_live_event_299_r,local_code_variant,013_live_event_299_r,013,013,live_event_299_r,013_live_event_299_r,live_event,北泽育美,北沢 はぐみ,"Hello, Happy World!",covered_candidate,False,True,True,C,65,manual_review_required,"[""jp"", ""cn"", ""en"", ""tw""]",jp,ready,2,https://bestdori.com/assets/jp/live2d/chara/013_general_rip/texture_00.png,9875eeced071f62d5e564fb098a1cad4ac6c96540d81731d68ac5789a05e5046,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.7504165768623352,0.29179319739341736,0.00035493678296916187,0.0001004654768621549,general,0.7504165768623352,0.45862337946891785,not_required,tagger_confident,False,,False,,general,allow_default,True,False,,"[""raw-gist-candidate-1352""]"
bangdream_013_live_event_303_ur,local_code_variant,013_live_event_303_ur,013,013,live_event_303_ur,013_live_event_303_ur,live_event,北泽育美,北沢 はぐみ,"Hello, Happy World!",covered_candidate,False,True,True,B,73,manual_review_required,"[""jp"", ""cn"", ""en"", ""tw""]",jp,ready,2,https://bestdori.com/assets/jp/live2d/chara/013_general_rip/texture_00.png,9875eeced071f62d5e564fb098a1cad4ac6c96540d81731d68ac5789a05e5046,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.7504165768623352,0.29179319739341736,0.00035493678296916187,0.0001004654768621549,general,0.7504165768623352,0.45862337946891785,not_required,tagger_confident,False,,False,,general,allow_default,True,False,,"[""raw-gist-candidate-1353""]"
bangdream_013_live_event_316_ur,local_code_variant,013_live_event_316_ur,013,013,live_event_316_ur,013_live_event_316_ur,live_event,北泽育美,北沢 はぐみ,"Hello, Happy World!",covered_candidate,False,True,True,B,73,manual_review_required,"[""jp"", ""cn"", ""en"", ""tw""]",jp,ready,2,https://bestdori.com/assets/jp/live2d/chara/013_live_event_316_ur_rip/texture_00.png,91529a07ffb4a986a6dfcd194c50e268d647da4d8c28c303ee5f1ca54aa47d54,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.22372446954250336,0.7676304578781128,0.0007403383497148752,0.0001436171296518296,sensitive,0.7676304578781128,0.5439059883356094,not_required,tagger_confident,False,,False,,sensitive,allow_sensitive_easter_egg,False,True,,"[""raw-gist-candidate-1354""]"
bangdream_013_live_event_324_ssr,local_code_variant,013_live_event_324_ssr,013,013,live_event_324_ssr,013_live_event_324_ssr,live_event,北泽育美,北沢 はぐみ,"Hello, Happy World!",covered_candidate,False,True,True,C,67,manual_review_required,"[""jp"", ""cn""]",jp,ready,2,https://bestdori.com/assets/jp/live2d/chara/013_live_event_324_ssr_rip/texture_00.png,20009035588cd4702e70725f5c77ee3aa4ae8d37f1f05e974e4d98737c341ec0,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.6572340130805969,0.41621002554893494,0.001026853104121983,0.00018788949819281697,general,0.6572340130805969,0.241023987531662,not_required,tagger_confident,False,,False,,general,allow_default,True,False,,"[""raw-gist-candidate-1355""]"
bangdream_013_live_event_331_ur,local_code_variant,013_live_event_331_ur,013,013,live_event_331_ur,013_live_event_331_ur,live_event,北泽育美,北沢 はぐみ,"Hello, Happy World!",covered_candidate,False,True,True,C,67,manual_review_required,"[""jp""]",jp,ready,2,https://bestdori.com/assets/jp/live2d/chara/013_live_event_331_ur_rip/texture_00.png,4f8cfe1db738a26ebd42dd6ee00e85d5b2ea389105d4c9cd43e2062475f05157,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.9499940276145935,0.05155441164970398,0.000654218252748251,9.216800390277058e-05,general,0.9499940276145935,0.8984396159648895,not_required,tagger_confident,False,,False,,general,allow_default,True,False,,"[""raw-gist-candidate-1357""]"
bangdream_013_live_event_33_ssr,local_code_variant,013_live_event_33_ssr,013,013,live_event_33_ssr,013_live_event_33_ssr,live_event,北泽育美,北沢 はぐみ,"Hello, Happy World!",covered_candidate,False,True,True,B,73,manual_review_required,"[""jp"", ""cn"", ""en"", ""kr"", ""tw""]",jp,ready,1,https://bestdori.com/assets/jp/live2d/chara/013_live_event_33_ssr_rip/texture_00.png,63174e462438d62bdc09144fea0c35da546c22d916cb2cf557026dcd78850f98,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.8610427975654602,0.15126019716262817,0.0008144135936163366,0.00011250111856497824,general,0.8610427975654602,0.709782600402832,not_required,tagger_confident,False,,False,,general,allow_default,True,False,,"[""raw-gist-candidate-1356""]"
bangdream_013_live_event_35_sr,local_code_variant,013_live_event_35_sr,013,013,live_event_35_sr,013_live_event_35_sr,live_event,北泽育美,北沢 はぐみ,"Hello, Happy World!",covered_candidate,False,True,True,B,70,manual_review_required,"[""jp"", ""cn"", ""en"", ""kr"", ""tw""]",jp,ready,1,https://bestdori.com/assets/jp/live2d/chara/013_live_event_35_sr_rip/texture_00.png,b8b9db9771adc1490980ecb3d5edea7614501f9af13cf99f3e747c45a13297d2,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.13628144562244415,0.8890380859375,0.00043860607547685504,0.00015754469495732337,sensitive,0.8890380859375,0.7527566403150558,not_required,tagger_confident,False,,False,,sensitive,allow_sensitive_easter_egg,False,True,,"[""raw-gist-candidate-1358""]"
bangdream_013_live_event_40_ssr,local_code_variant,013_live_event_40_ssr,013,013,live_event_40_ssr,013_live_event_40_ssr,live_event,北泽育美,北沢 はぐみ,"Hello, Happy World!",covered_candidate,False,True,True,B,73,manual_review_required,"[""jp"", ""cn"", ""en"", ""kr"", ""tw""]",jp,ready,1,https://bestdori.com/assets/jp/live2d/chara/013_live_event_40_ssr_rip/texture_00.png,f78452b6214696dbcf8e19a7eca8a3f36624167b14379107d7587e1d13e56d8a,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.009921803139150143,0.9876657724380493,0.0010070574935525656,0.00013931423018220812,sensitive,0.9876657724380493,0.9777439692988992,not_required,tagger_confident,False,,False,,sensitive,allow_sensitive_easter_egg,False,True,,"[""raw-gist-candidate-1359""]"
bangdream_013_live_event_47_ssr,local_code_variant,013_live_event_47_ssr,013,013,live_event_47_ssr,013_live_event_47_ssr,live_event,北泽育美,北沢 はぐみ,"Hello, Happy World!",covered_candidate,False,True,True,B,73,manual_review_required,"[""jp"", ""cn"", ""en"", ""kr"", ""tw""]",jp,ready,1,https://bestdori.com/assets/jp/live2d/chara/013_live_event_47_ssr_rip/texture_00.png,0829555eb9c791d2a98b6bcac4d75949ae84909604c854c500ff7cf471f1388a,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.9814406633377075,0.021534768864512444,0.0009806905873119831,0.00013925791427027434,general,0.9814406633377075,0.9599058944731951,not_required,tagger_confident,False,,False,,general,allow_default,True,False,,"[""raw-gist-candidate-1360""]"
bangdream_013_live_event_48_r,local_code_variant,013_live_event_48_r,013,013,live_event_48_r,013_live_event_48_r,live_event,北泽育美,北沢 はぐみ,"Hello, Happy World!",covered_candidate,False,True,True,C,67,manual_review_required,"[""jp"", ""cn"", ""en"", ""kr"", ""tw""]",jp,ready,1,https://bestdori.com/assets/jp/live2d/chara/013_live_event_48_r_rip/texture_00.png,a8957972fef41587d9c035880b765936bcea7548228f8135107dbc310c3dae24,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.2597312033176422,0.7562390565872192,0.0005587381892837584,0.00011588419147301465,sensitive,0.7562390565872192,0.496507853269577,not_required,tagger_confident,False,,False,,sensitive,allow_sensitive_easter_egg,False,True,,"[""raw-gist-candidate-1361""]"
bangdream_013_live_event_50_sr,local_code_variant,013_live_event_50_sr,013,013,live_event_50_sr,013_live_event_50_sr,live_event,北泽育美,北沢 はぐみ,"Hello, Happy World!",covered_candidate,False,True,True,B,76,manual_review_required,"[""jp"", ""cn"", ""en"", ""kr"", ""tw""]",jp,ready,1,https://bestdori.com/assets/jp/live2d/chara/013_live_event_50_sr_rip/texture_00.png,9c954eb68d76cd0d491f3b63c514b14acf41aaf26f89b402f4f9ed703abe7775,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.011099412105977535,0.9796426892280579,0.002324464963749051,0.00018854308291338384,sensitive,0.9796426892280579,0.9685432771220803,not_required,tagger_confident,False,,False,,sensitive,allow_sensitive_easter_egg,False,True,,"[""raw-gist-candidate-1362""]"
bangdream_013_live_event_57_sr,local_code_variant,013_live_event_57_sr,013,013,live_event_57_sr,013_live_event_57_sr,live_event,北泽育美,北沢 はぐみ,"Hello, Happy World!",covered_candidate,False,True,True,B,70,manual_review_required,"[""jp"", ""cn"", ""en"", ""kr"", ""tw""]",jp,ready,1,https://bestdori.com/assets/jp/live2d/chara/013_live_event_57_sr_rip/texture_00.png,a5ce909198204437b171cf0adc33e0ee88ed640ca5e17e574e919acd855ec850,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.24727749824523926,0.797364354133606,0.0016387633513659239,0.0004063652013428509,sensitive,0.797364354133606,0.5500868558883667,not_required,tagger_confident,False,,False,,sensitive,allow_sensitive_easter_egg,False,True,,"[""raw-gist-candidate-1363""]"
bangdream_013_live_event_63_ssr,local_code_variant,013_live_event_63_ssr,013,013,live_event_63_ssr,013_live_event_63_ssr,live_event,北泽育美,北沢 はぐみ,"Hello, Happy World!",covered_candidate,False,True,True,B,73,manual_review_required,"[""jp"", ""cn"", ""en"", ""kr"", ""tw""]",jp,ready,1,https://bestdori.com/assets/jp/live2d/chara/013_live_event_63_ssr_rip/texture_00.png,71589b3fae46b2387b23366047d5ad5708241469f3f9ea6e1d0f1df5a00bb747,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.06702877581119537,0.9076177477836609,0.005616986192762852,0.00028384412871673703,sensitive,0.9076177477836609,0.8405889719724655,not_required,tagger_confident,False,,False,,sensitive,allow_sensitive_easter_egg,False,True,,"[""raw-gist-candidate-1364""]"
bangdream_013_live_event_67_sr,local_code_variant,013_live_event_67_sr,013,013,live_event_67_sr,013_live_event_67_sr,live_event,北泽育美,北沢 はぐみ,"Hello, Happy World!",covered_candidate,False,True,True,B,70,manual_review_required,"[""jp"", ""cn"", ""en"", ""kr"", ""tw""]",jp,ready,1,https://bestdori.com/assets/jp/live2d/chara/013_live_event_67_sr_rip/texture_00.png,08a586e38b65cb9e1852507864b7af508a2d3b223628505f58eaa3ecc2e41c90,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.4080381691455841,0.5624569058418274,0.0006881779991090298,0.00012394458462949842,sensitive,0.5624569058418274,0.1544187366962433,completed,low_confidence_direct_rating threshold=0.20,False,sensitive,False,,sensitive,allow_sensitive_easter_egg,False,True,,"[""raw-gist-candidate-1365"", ""llm-review-bangdream_013_live_event_67_sr""]"
bangdream_013_live_event_69_sr,local_code_variant,013_live_event_69_sr,013,013,live_event_69_sr,013_live_event_69_sr,live_event,北泽育美,北沢 はぐみ,"Hello, Happy World!",covered_candidate,False,True,True,C,69,manual_review_required,"[""jp"", ""cn"", ""en"", ""kr"", ""tw""]",jp,ready,1,https://bestdori.com/assets/jp/live2d/chara/013_live_event_69_sr_rip/texture_00.png,f49d86c22cbc847d1ea7f4be34acbe65931cdce3cd594c8dbbef9b339c0fe0de,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.18279613554477692,0.801014244556427,0.0016942418878898025,0.0001341861643595621,sensitive,0.801014244556427,0.6182181090116501,not_required,tagger_confident,False,,False,,sensitive,allow_sensitive_easter_egg,False,True,,"[""raw-gist-candidate-1366""]"
bangdream_013_live_event_79_ssr,local_code_variant,013_live_event_79_ssr,013,013,live_event_79_ssr,013_live_event_79_ssr,live_event,北泽育美,北沢 はぐみ,"Hello, Happy World!",covered_candidate,False,True,True,B,73,manual_review_required,"[""jp"", ""cn"", ""en"", ""kr"", ""tw""]",jp,ready,1,https://bestdori.com/assets/jp/live2d/chara/013_live_event_79_ssr_rip/texture_00.png,c1dc7ec685a909e3951a35c67dca0579159a6f8fa84461d7342318ae0c1174b7,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.7937915325164795,0.281073659658432,0.001497624907642603,0.00028676740475930274,general,0.7937915325164795,0.5127178728580475,not_required,tagger_confident,False,,False,,general,allow_default,True,False,,"[""raw-gist-candidate-1367""]"
